indicator_code,diagnosis_group,provider_code,provider_name,spells,observed,expected
I00699,36,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,280,8,5.4066
I00699,36,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,333,8,10.4962
I00699,36,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,282,12,6.8811
I00699,36,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,415,7,5.6903
I00699,36,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,134,*,4.3063
I00699,36,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,172,*,3.9953
I00699,36,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,246,*,5.571
I00699,36,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,200,*,4.1651
I00699,36,RVJ,NORTH BRISTOL NHS TRUST,302,*,4.2435
I00699,36,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,207,6,5.7481
I00699,36,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,468,10,12.315
I00699,36,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,206,7,4.0305
I00699,36,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,88,*,2.7167
I00699,36,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,425,*,5.4157
I00699,36,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,394,11,10.4992
I00699,36,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,289,7,7.4369
I00699,36,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,280,9,9.171
I00699,36,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,517,14,15.1265
I00699,36,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,181,10,5.5081
I00699,36,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,215,*,6.1575
I00699,36,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,208,*,4.4572
I00699,36,RWJ,STOCKPORT NHS FOUNDATION TRUST,178,8,5.6435
I00699,36,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,274,*,5.6032
I00699,36,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,182,7,4.7638
I00699,36,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,240,7,6.4543
I00699,36,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,450,8,10.5988
I00699,36,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,239,*,7.0713
I00699,36,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,332,13,9.4038
I00699,36,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,255,*,5.6949
I00699,36,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,296,7,8.1008
I00699,36,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,210,7,5.8734
I00699,36,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,250,*,5.7848
I00699,36,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,358,11,9.7313
I00699,36,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,163,*,2.6742
I00699,36,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,297,8,6.8634
I00699,36,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,285,7,5.6074
I00699,36,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,590,*,7.4122
I00699,36,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,184,*,4.6601
I00699,37,R1F,ISLE OF WIGHT NHS TRUST,119,6,11.7066
I00699,37,R1H,BARTS HEALTH NHS TRUST,688,37,46.9284
I00699,37,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,543,36,46.3867
I00699,37,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,123,10,11.6779
I00699,37,RA3,WESTON AREA HEALTH NHS TRUST,126,13,10.3382
I00699,37,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,96,12,8.5317
I00699,37,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,173,7,11.2017
I00699,37,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,294,26,27.3833
I00699,37,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,246,17,18.4029
I00699,37,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,232,23,22.4472
I00699,37,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,575,30,48.0054
I00699,37,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,211,8,15.5904
I00699,37,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,132,*,10.2437
I00699,37,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,165,22,13.8716
I00699,37,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,229,20,19.6577
I00699,37,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,148,19,12.3129
I00699,37,RBK,WALSALL HEALTHCARE NHS TRUST,194,21,15.5063
I00699,37,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,388,23,29.3962
I00699,37,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,342,36,26.3579
I00699,37,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,227,14,21.4863
I00699,37,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,134,17,12.2537
I00699,37,RC1,BEDFORD HOSPITAL NHS TRUST,239,17,19.017
I00699,37,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,195,21,15.1189
I00699,37,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,475,44,43.2123
I00699,37,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,125,9,11.0875
I00699,37,RCF,AIREDALE NHS FOUNDATION TRUST,154,12,13.0534
I00699,37,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",261,30,25.4943
I00699,37,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,221,18,18.8345
I00699,37,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,189,8,14.1616
I00699,37,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,148,12,12.0702
I00699,37,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,190,8,15.4608
I00699,37,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,247,25,21.6225
I00699,37,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,535,40,42.6784
I00699,37,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,174,8,14.902
I00699,37,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,217,10,14.2689
I00699,37,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,235,22,19.7639
I00699,37,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,355,16,25.8522
I00699,37,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",331,35,31.5723
I00699,37,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,161,16,12.6597
I00699,37,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,163,12,14.6997
I00699,37,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,287,38,24.6872
I00699,37,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,278,16,23.942
I00699,37,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,188,18,16.8368
I00699,37,RGQ,IPSWICH HOSPITAL NHS TRUST,250,16,23.1291
I00699,37,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,187,14,16.9312
I00699,37,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,288,20,21.3039
I00699,37,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,282,20,20.0607
I00699,37,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,275,14,20.8144
I00699,37,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,515,41,38.0134
I00699,37,RHU,PORTSMOUTH HOSPITALS NHS TRUST,316,28,27.2396
I00699,37,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,332,36,29.0489
I00699,37,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,250,11,16.6144
I00699,37,RJ2,LEWISHAM AND GREENWICH NHS TRUST,332,38,25.9597
I00699,37,RJ6,CROYDON HEALTH SERVICES NHS TRUST,308,29,21.6169
I00699,37,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,318,24,23.1544
I00699,37,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,138,17,12.1606
I00699,37,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,612,51,53.3788
I00699,37,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,209,19,19.7735
I00699,37,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,387,52,36.4201
I00699,37,RJN,EAST CHESHIRE NHS TRUST,123,12,10.3835
I00699,37,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,174,23,14.6889
I00699,37,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,528,32,43.4467
I00699,37,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,239,22,21.2226
I00699,37,RK9,PLYMOUTH HOSPITALS NHS TRUST,364,35,29.603
I00699,37,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,397,30,35.8827
I00699,37,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,121,*,8.8036
I00699,37,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,298,33,25.7849
I00699,37,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,285,14,20.1551
I00699,37,RLQ,WYE VALLEY NHS TRUST,166,20,15.6156
I00699,37,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,164,16,16.1462
I00699,37,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,379,35,29.8551
I00699,37,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,315,25,24.5072
I00699,37,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,308,33,24.4016
I00699,37,RMC,BOLTON NHS FOUNDATION TRUST,161,13,12.8796
I00699,37,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,250,22,19.7233
I00699,37,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,237,10,17.2689
I00699,37,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,199,9,14.6914
I00699,37,RN7,DARTFORD AND GRAVESHAM NHS TRUST,235,27,18.222
I00699,37,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,453,40,44.7308
I00699,37,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,230,25,19.3496
I00699,37,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,266,17,24.4328
I00699,37,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,304,30,22.3724
I00699,37,RNZ,SALISBURY NHS FOUNDATION TRUST,104,11,8.3913
I00699,37,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,423,42,33.4716
I00699,37,RPA,MEDWAY NHS FOUNDATION TRUST,218,26,17.9736
I00699,37,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,391,17,28.8715
I00699,37,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,197,25,15.592
I00699,37,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,328,23,24.9402
I00699,37,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,131,11,9.8796
I00699,37,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,147,12,12.8329
I00699,37,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,113,*,7.7431
I00699,37,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,704,85,62.7293
I00699,37,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,277,19,21.5953
I00699,37,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,418,31,31.0687
I00699,37,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",173,16,14.3656
I00699,37,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,449,41,35.0229
I00699,37,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,194,8,12.8908
I00699,37,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,425,26,29.8546
I00699,37,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,369,29,28.6241
I00699,37,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,388,16,28.2752
I00699,37,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,493,47,42.6062
I00699,37,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,488,25,31.3383
I00699,37,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,196,18,18.8933
I00699,37,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,261,23,22.8191
I00699,37,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,428,48,31.8347
I00699,37,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,301,23,24.7381
I00699,37,RVJ,NORTH BRISTOL NHS TRUST,368,16,29.0295
I00699,37,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,325,30,27.2476
I00699,37,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,540,37,47.8252
I00699,37,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,249,30,18.2292
I00699,37,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,208,22,18.6684
I00699,37,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,438,15,28.8416
I00699,37,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,595,37,44.0185
I00699,37,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,382,46,30.3646
I00699,37,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,360,35,32.3477
I00699,37,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,659,53,55.8694
I00699,37,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,315,27,26.7182
I00699,37,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,363,14,27.6236
I00699,37,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,301,27,24.7934
I00699,37,RWJ,STOCKPORT NHS FOUNDATION TRUST,418,36,34.4234
I00699,37,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,274,28,23.2668
I00699,37,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,197,23,14.6246
I00699,37,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,232,26,17.366
I00699,37,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,547,37,43.0092
I00699,37,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,323,34,24.9279
I00699,37,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,387,32,27.3946
I00699,37,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,340,21,31.0823
I00699,37,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,322,23,28.4092
I00699,37,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,294,41,24.9576
I00699,37,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,383,37,30.2057
I00699,37,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,356,20,26.8792
I00699,37,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,223,10,17.9489
I00699,37,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,415,36,38.7578
I00699,37,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,403,46,34.8289
I00699,37,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,446,13,31.2748
I00699,37,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,282,26,25.245
I00699,38,R1F,ISLE OF WIGHT NHS TRUST,45,*,2.493
I00699,38,R1H,BARTS HEALTH NHS TRUST,343,10,13.8317
I00699,38,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,258,10,13.5637
I00699,38,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,132,*,5.1554
I00699,38,RA3,WESTON AREA HEALTH NHS TRUST,74,*,6.2257
I00699,38,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,57,*,3.3286
I00699,38,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,260,12,8.0978
I00699,38,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,136,12,7.9727
I00699,38,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,260,*,6.9906
I00699,38,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,89,8,6.0357
I00699,38,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,342,20,15.8694
I00699,38,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,136,*,5.1814
I00699,38,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,87,*,3.2516
I00699,38,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,118,8,5.8708
I00699,38,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,319,*,6.9239
I00699,38,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,77,7,3.2699
I00699,38,RBK,WALSALL HEALTHCARE NHS TRUST,222,9,6.9548
I00699,38,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,316,15,15.4736
I00699,38,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,204,8,7.9193
I00699,38,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,102,*,7.0249
I00699,38,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,76,*,4.1962
I00699,38,RC1,BEDFORD HOSPITAL NHS TRUST,87,*,4.7976
I00699,38,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,598,6,8.8135
I00699,38,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,282,12,15.4342
I00699,38,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,75,*,4.0609
I00699,38,RCF,AIREDALE NHS FOUNDATION TRUST,115,*,4.0291
I00699,38,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",118,*,5.0968
I00699,38,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,236,8,10.6118
I00699,38,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,122,*,5.5328
I00699,38,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,113,*,3.7061
I00699,38,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,116,6,7.6844
I00699,38,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,163,7,6.7935
I00699,38,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,261,10,11.6164
I00699,38,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,113,*,5.4642
I00699,38,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,87,*,6.4449
I00699,38,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,387,17,12.2864
I00699,38,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,392,9,12.1408
I00699,38,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",133,*,7.9123
I00699,38,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,136,6,5.1199
I00699,38,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,76,*,4.809
I00699,38,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,110,6,6.9256
I00699,38,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,160,*,5.4989
I00699,38,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,72,*,3.0954
I00699,38,RGQ,IPSWICH HOSPITAL NHS TRUST,131,11,7.2824
I00699,38,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,121,6,6.4882
I00699,38,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,255,7,8.3806
I00699,38,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,263,11,12.1231
I00699,38,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,330,13,9.3776
I00699,38,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,373,8,16.5632
I00699,38,RHU,PORTSMOUTH HOSPITALS NHS TRUST,378,14,10.3812
I00699,38,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,671,8,9.7961
I00699,38,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,346,8,7.3933
I00699,38,RJ2,LEWISHAM AND GREENWICH NHS TRUST,279,12,10.0097
I00699,38,RJ6,CROYDON HEALTH SERVICES NHS TRUST,78,6,4.0706
I00699,38,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,346,14,8.5144
I00699,38,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,72,*,3.4049
I00699,38,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,628,12,15.149
I00699,38,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,78,*,4.2619
I00699,38,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,144,13,9.6469
I00699,38,RJN,EAST CHESHIRE NHS TRUST,82,*,2.8407
I00699,38,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,333,*,7.2309
I00699,38,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,805,16,16.6017
I00699,38,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,145,*,5.9496
I00699,38,RK9,PLYMOUTH HOSPITALS NHS TRUST,314,6,13.2077
I00699,38,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,333,14,11.9472
I00699,38,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,243,*,3.9772
I00699,38,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,217,11,10.091
I00699,38,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,808,7,9.8476
I00699,38,RLQ,WYE VALLEY NHS TRUST,129,8,4.5174
I00699,38,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,65,*,4.9223
I00699,38,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,306,17,12.4861
I00699,38,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,257,*,8.0172
I00699,38,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,298,7,7.5247
I00699,38,RMC,BOLTON NHS FOUNDATION TRUST,190,9,9.2116
I00699,38,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,118,7,6.2221
I00699,38,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,126,7,5.5539
I00699,38,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,147,6,6.263
I00699,38,RN7,DARTFORD AND GRAVESHAM NHS TRUST,555,10,8.8583
I00699,38,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,169,8,7.6896
I00699,38,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,124,10,7.6615
I00699,38,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,176,12,9.8114
I00699,38,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,207,12,9.5603
I00699,38,RNZ,SALISBURY NHS FOUNDATION TRUST,58,*,3.1834
I00699,38,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,265,15,12.641
I00699,38,RPA,MEDWAY NHS FOUNDATION TRUST,124,6,4.5033
I00699,38,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,168,10,10.1852
I00699,38,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,106,*,5.2867
I00699,38,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,388,*,8.3795
I00699,38,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,53,*,3.94
I00699,38,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,108,*,6.2235
I00699,38,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,449,*,4.2015
I00699,38,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,1358,19,22.7028
I00699,38,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,144,6,7.045
I00699,38,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,451,13,15.077
I00699,38,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",152,8,10.4644
I00699,38,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,178,11,9.3854
I00699,38,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,407,*,4.0826
I00699,38,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,362,12,11.1993
I00699,38,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,184,8,7.2065
I00699,38,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,258,14,10.4332
I00699,38,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,395,29,17.3096
I00699,38,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,329,12,12.9188
